Invoice Date,Invoice Day,Customer Name,Master Channel,Channel,Category,Brand,Market,Sub Brand,Product Description,Sales Volume,Sales Value,Discount,Tax,Net Amount,Sales Cases,Sales Pieces,Invoice Number
3/6/2026,Wednesday,USMAN G SWEET S  And  BAKER S,GT,Bakery,OTHER FOODS,RAFHAN,DESSERTS,RAFHAN AMBIENT DESSERTS VANILA CUSTARD,RAFHAN AMB DSRT VNLA CSTRD PI7 36X275G,0.0011,687.34,-17.18,151.52,821.68,0,4,PFES26043877
3/6/2026,Wednesday,USMAN G SWEET S  And  BAKER S,GT,Bakery,OTHER FOODS,RAFHAN,OTHER MISC FOODS,RAFHAN PLAIN STAPLE FOODS CORN FLOUR,RAFHAN PLN STPL FDS CRNFLOUR PI7 36X275G,0.00165,890.42,-22.26,196.29,"1,064.45",0,6,PFES26043877
9/6/2026,Tuesday,Jalandhar Sweets  Bakers,GT,Bakery,HAIR CARE,DOVE,WASH & CARE,DOVE SHAMPOO HAIRFALL RESCUE,DOVE SHMP HAIRFAL RESCUE 24X175ML,0.000361,711.16,-7.11,147.63,851.67,0,2,PFES26045587
9/6/2026,Tuesday,Jalandhar Sweets  Bakers,GT,Bakery,HAIR CARE,DOVE,WASH & CARE,DOVE SHAMPOO HAIRFALL RESCUE,DOVE SHMP HAIRFAL RESCUE DYN P1 6X650ML,0.00067,"1,097.00",-10.97,227.72,"1,313.75",0,1,PFES26045587
9/6/2026,Tuesday,Jalandhar Sweets  Bakers,GT,Bakery,HAIR CARE,DOVE,WASH & CARE,DOVE SHAMPOO INTENSE REPAIR,DOVE SHMP INTNS RPR DYN W/O ACR 24X175ML,0.000541,"1,180.22",-11.8,245,"1,413.41",0,3,PFES26045587
9/6/2026,Tuesday,Jalandhar Sweets  Bakers,GT,Bakery,HAIR CARE,DOVE,WASH & CARE,DOVE SHAMPOO INTENSE REPAIR,DOVE SHMP INTNSE RPR DYN W/O ACR 6X650ML,0.00067,"1,097.00",-10.97,227.72,"1,313.75",0,1,PFES26045587
9/6/2026,Tuesday,Jalandhar Sweets  Bakers,GT,Bakery,HAIR CARE,DOVE,WASH & CARE,DOVE SHMP DAILY NOURISHING OIL CARE,DOVE SHMP DLY NRSHNG OIL DYN P1 24X175ML,0,0,0,0,0,0,0,PFES26045587
9/6/2026,Tuesday,Jalandhar Sweets  Bakers,GT,Bakery,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO ANTI DANDRUFF,LIFEBOUY SHMP ANTI DANDRUFF PI 12X370ML,0.000762,938.12,0,194.79,"1,132.91",0,2,PFES26045587
9/6/2026,Tuesday,Jalandhar Sweets  Bakers,GT,Bakery,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO NATURALLY LONG,LIFEBUOY SHP ICNC NT LNG SHP P2 24X175ML,0.000541,726.29,-7.26,150.77,869.79,0,3,PFES26045587
9/6/2026,Tuesday,Jalandhar Sweets  Bakers,GT,Bakery,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO ONION,LIFEBUOY SHP ICNC ONIN SHMP P2 24X175ML,0.001082,"1,452.57",-14.53,301.54,"1,739.58",0,6,PFES26045587
9/6/2026,Tuesday,Jalandhar Sweets  Bakers,GT,Bakery,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO ONION,LIFEBUOY SHP ICNC ONION SHP P2 12X370ML,0.002287,"2,814.36",-28.14,584.23,"3,370.44",0,6,PFES26045587
9/6/2026,Tuesday,Jalandhar Sweets  Bakers,GT,Bakery,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO BLACK SHINE,SUNSILK SUNRISE SHP BS PS PI 6X660ML,0.00136,"2,123.08",-21.23,439.46,"2,541.31",0,2,PFES26045587
9/6/2026,Tuesday,Jalandhar Sweets  Bakers,GT,Bakery,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO HAIR FALL,SUNSILK SUNRISE SHP HFS PO 6X660ML,0.0007,868.81,0,179.88,"1,048.69",0,1,PFES26045587
9/6/2026,Tuesday,Jalandhar Sweets  Bakers,GT,Bakery,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO THICK & LONG,SUNSILK SUNRISE SHP T&L PI 6X660ML,0.0007,"1,061.54",-10.62,219.73,"1,270.65",0,1,PFES26045587
9/6/2026,Tuesday,Jalandhar Sweets  Bakers,GT,Bakery,SKIN CARE,POND'S,FACE,POND'S FWL CM PERF CC FACEWASH,PONDS MRCLE PU BRGHT P23 24X100G,0.0003,"1,054.02",0,230.63,"1,284.65",0,3,PFES26045587
9/6/2026,Tuesday,Jalandhar Sweets  Bakers,GT,Bakery,SKIN CARE,POND'S,FACE,POND'S FWL CM PERF CC FACEWASH,PONDS BRIGHT BEAUTY FW3 24X100G,0.0003,"1,118.56",0,244.75,"1,363.30",0,3,PFES26045587
9/6/2026,Tuesday,Jalandhar Sweets  Bakers,GT,Bakery,SKIN CARE,POND'S,FACE,POND'S BRIGHT BEAUTY FWL ESS CR FCL FOAM,PONDS BRIGHT BEAUTY FACEWASH PI 48X50G,0.00015,752.87,0,164.73,917.61,0,3,PFES26045587
9/6/2026,Tuesday,Jalandhar Sweets  Bakers,GT,Bakery,SKIN CARE,POND'S,FACE,POND'S FW LTN ESSNTL CARE PURE WHITE,PONDS BRGHT MRCLE PU WHITE FW 48X50G,0.00015,645.32,0,141.2,786.52,0,3,PFES26045587
9/6/2026,Tuesday,Jalandhar Sweets  Bakers,GT,Bakery,SKIN CARE,POND'S,FACE,POND'S FWL EC FACIAL FOAM,PONDS PIMPLE-CLEAR PC FW P2 24X100G,0.0003,"1,054.02",0,230.63,"1,284.65",0,3,PFES26045587
9/6/2026,Tuesday,Jalandhar Sweets  Bakers,GT,Bakery,SKIN CARE,POND'S,FACE,POND'S FWL FACE WASH ESS CRE PIMPLE CARE,PONDS PIMPLE-CLEAR PC FACEWASH PI 48X50G,0.00015,645.32,0,141.2,786.52,0,3,PFES26045587
9/6/2026,Tuesday,Jalandhar Sweets  Bakers,GT,Bakery,SKIN CARE,POND'S,HAND & BODY CARE,POND'S BODY LOTION,PONDS BODY LOTION P78 48X100ML,0.000285,804.02,0,164.99,969.01,0,3,PFES26045587
9/6/2026,Tuesday,Jalandhar Sweets  Bakers,GT,Bakery,SKIN CARE,POND'S,HAND & BODY CARE,POND'S BODY LOTION,PONDS BODY LOTION CP 24X200ML,0.00057,"1,378.32",0,282.84,"1,661.16",0,3,PFES26045587
9/6/2026,Tuesday,Jalandhar Sweets  Bakers,GT,Bakery,CONDIMENTS,KNORR,OTHER CONDIMENTS,KNORR SALSA SAUCES CHILLI GARLIC,KNORR CHILLI GARLIC PI9 12X800G,0.0048,"2,108.88",0,476.82,"2,585.70",0,6,PFES26045452
9/6/2026,Tuesday,Jalandhar Sweets  Bakers,GT,Bakery,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHATPATA,KNORR CHATTPATTA PF 40X110G,0.0088,"6,186.06",0,"1,245.11","7,431.17",2,0,PFES26045452
9/6/2026,Tuesday,Jalandhar Sweets  Bakers,GT,Bakery,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHATPATA,KNORR BLK NODLS CHAT AWR NG-25 72X45G,0.00648,"5,623.68",-112.47,"1,246.08","6,757.29",2,0,PFES26045452
9/6/2026,Tuesday,Jalandhar Sweets  Bakers,GT,Bakery,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHATPATA,KNORR BLK NODLS CHAT AWR NG-25 18X180G,0.00648,"5,201.90",-78.03,"1,158.51","6,282.38",2,0,PFES26045452
9/6/2026,Tuesday,Jalandhar Sweets  Bakers,GT,Bakery,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHATPATA,KNORR BLK NODLS CHAT AWR NG-25 12X270G,0.00648,"5,155.04",-77.33,"1,148.07","6,225.79",2,0,PFES26045452
9/6/2026,Tuesday,Jalandhar Sweets  Bakers,GT,Bakery,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHATPATA,KNORR BLK NODLS CHAT AWR NG-25 12X270G,0.00324,"2,577.52",-38.66,574.04,"3,112.89",1,0,PFES26045587
9/6/2026,Tuesday,Jalandhar Sweets  Bakers,GT,Bakery,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHICKEN,KNORR NDLES FULLMEAL CHK PI25 40X110G,0.0044,"3,093.03",0,699.33,"3,792.36",1,0,PFES26045452
9/6/2026,Tuesday,Jalandhar Sweets  Bakers,GT,Bakery,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHICKEN,KNORR BLK NODLS CHK AWR NG-25 18X180G,0.00324,"2,600.95",-39.01,579.25,"3,141.19",1,0,PFES26045452
9/6/2026,Tuesday,Jalandhar Sweets  Bakers,GT,Bakery,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHICKEN,KNORR BLK NODLS CHK AWR NG-25 72X45G,0.00324,"2,811.84",-56.24,623.04,"3,378.65",1,0,PFES26045452
9/6/2026,Tuesday,Jalandhar Sweets  Bakers,GT,Bakery,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLOCK NOODLES BLAZING,KNORR NOODLES BLAZIN OG PI 40X110G,0.0044,"5,467.47",0,"1,236.20","6,703.67",1,0,PFES26045452
9/6/2026,Tuesday,Jalandhar Sweets  Bakers,GT,Bakery,OTHER FOODS,RAFHAN,DESSERTS,RAFHAN AMBIENT DESSERTS MANGO CUSTARD,RAFHAN AMB DSRT MANGO CSTRD PI7 36X275G,0.0011,687.34,-17.18,151.52,821.68,0,4,PFES26045587
9/6/2026,Tuesday,Jalandhar Sweets  Bakers,GT,Bakery,OTHER FOODS,RAFHAN,DESSERTS,RAFHAN AMBIENT DESSERTS SBERRY CUSTARD,RAFHAN AMBT DST SBERY CSTD PI7 240X45G,0.00072,624.85,-15.62,137.75,746.98,0,16,PFES26045587
9/6/2026,Tuesday,Jalandhar Sweets  Bakers,GT,Bakery,OTHER FOODS,RAFHAN,DESSERTS,RAFHAN AMBIENT DESSERTS SBERRY JELLY,RAFHAN AMB DSRT SBERRY JELLY PI7 96X80G,0.00096,"1,780.83",0,402.65,"2,183.48",0,12,PFES26045587
9/6/2026,Tuesday,Jalandhar Sweets  Bakers,GT,Bakery,OTHER FOODS,RAFHAN,DESSERTS,RAFHAN AMBIENT DESSERTS VANILA CUSTARD,RAFHAN AMB DSRT VNLA CSTRD PI7 36X275G,0.00165,"1,031.01",-25.78,227.28,"1,232.52",0,6,PFES26045452
6/6/2026,Saturday,Shangrilla Sweets Bakers,GT,Bakery,HAIR CARE,CLEAR MEN,WASH & CARE,CLEAR MALE SHAMPOO DEEP CLEANSE,CLEAR SHMP DEEP CLEANSE PI 24X185ML,0.000381,757.27,-45.44,156.56,868.39,0,2,PFES26044653
6/6/2026,Saturday,Shangrilla Sweets Bakers,GT,Bakery,HAIR CARE,DOVE,WASH & CARE,DOVE SHAMPOO HAIRFALL RESCUE,DOVE SHMP HAIRFAL RESCUE 24X175ML,0.000361,711.16,-7.11,147.63,851.67,0,2,PFES26044653
6/6/2026,Saturday,Shangrilla Sweets Bakers,GT,Bakery,HAIR CARE,DOVE,WASH & CARE,DOVE SHMP ANTI DANDRUFF,DOVE SHMP ANTI DANDRUFF 24X175ML,0.00018,431.23,-4.31,89.52,516.44,0,1,PFES26044653
6/6/2026,Saturday,Shangrilla Sweets Bakers,GT,Bakery,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO HERBAL,LIFEBUOY SHP ICNC HERBAL SHP P1 48X90ML,0.000371,592.25,-5.92,125.58,711.9,0,4,PFES26044653
6/6/2026,Saturday,Shangrilla Sweets Bakers,GT,Bakery,HAIR CARE,LIFEBUOY,WASH & CARE,LIFEBUOY SHAMPOO ONION,LIFEBUOY SHP ICNC ONION SHP P1 48X90ML,0.000371,592.25,-5.92,125.58,711.9,0,4,PFES26044653
6/6/2026,Saturday,Shangrilla Sweets Bakers,GT,Bakery,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO BLACK SHINE,SUNSILK SUNRISE SHP BS PS 48X80ML,0.000247,432.51,-30.28,89.4,491.63,0,3,PFES26044653
6/6/2026,Saturday,Shangrilla Sweets Bakers,GT,Bakery,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHAMPOO HAIR FALL,SUNSILK SUNRISE SHP HFS PI 24X185ML,0.000191,378.63,-3.79,78.37,453.22,0,1,PFES26044653
6/6/2026,Saturday,Shangrilla Sweets Bakers,GT,Bakery,HAIR CARE,SUNSILK,WASH & CARE,SUNSILK SHMP HEALTHIER & LONG,SUNSILK SUNRISE SHP L&H PS 24X185ML,0.000191,341.45,-3.41,70.68,408.72,0,1,PFES26044653
6/6/2026,Saturday,Shangrilla Sweets Bakers,GT,Bakery,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHATPATA,KNORR CHATTPATTA PF 40X110G,0.00066,463.95,0,93.38,557.34,0,6,PFES26044653
6/6/2026,Saturday,Shangrilla Sweets Bakers,GT,Bakery,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHATPATA,KNORR BLK NODLS CHAT AWR NG-25 72X45G,0,0,0,0,0,0,0,PFES26044653
6/6/2026,Saturday,Shangrilla Sweets Bakers,GT,Bakery,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHATPATA,KNORR BLK NODLS CHAT AWR NG-25 18X180G,0.00108,866.98,-13,193.08,"1,047.06",0,6,PFES26044653
6/6/2026,Saturday,Shangrilla Sweets Bakers,GT,Bakery,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHATPATA,KNORR CHATTPATTA NOODLES 72X31.5G,0.002268,"1,968.29",-49.21,433.9,"2,352.99",1,0,PFES26044653
6/6/2026,Saturday,Shangrilla Sweets Bakers,GT,Bakery,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHICKEN,KNORR CHICKEN NOODLES 72X31.5G,0.001134,984.15,-24.6,216.95,"1,176.49",0,36,PFES26044653
6/6/2026,Saturday,Shangrilla Sweets Bakers,GT,Bakery,MINI MEALS,KNORR,CARB-BASED MINI MEALS,KNORR BLCK NOODLES CHICKEN,KNORR BLK NODLS CHK AWR NG-25 72X45G,0.00162,"1,405.92",-28.12,311.52,"1,689.32",0,36,PFES26044653
6/6/2026,Saturday,Shangrilla Sweets Bakers,GT,Bakery,OTHER FOODS,RAFHAN,DESSERTS,RAFHAN AMBIENT DESSERTS SBERRY CUSTARD,RAFHAN AMB DSRT SBERRY CSTRD PI7 36X275G,0.00165,"1,031.01",-25.78,227.28,"1,232.52",0,6,PFES26044653
6/6/2026,Saturday,Shangrilla Sweets Bakers,GT,Bakery,OTHER FOODS,RAFHAN,DESSERTS,RAFHAN AMBIENT DESSERTS SBERRY JELLY,RAFHAN AMB DSRT SBERRY JELLY PI7 96X80G,0.00032,593.61,0,134.22,727.83,0,4,PFES26044653
6/6/2026,Saturday,Shangrilla Sweets Bakers,GT,Bakery,OTHER FOODS,RAFHAN,DESSERTS,RAFHAN AMBIENT DESSERTS VANILA CUSTARD,RAFHAN AMB DSRT VNLA CSTRD PI7 36X275G,0.000825,515.5,-12.89,113.64,616.26,0,3,PFES26044653
3/6/2026,Wednesday,ALMAKKAH BAKERS,GT,Bakery,FABRIC CLEANING,SURF,FABRIC CLEANING,SURF EXCEL NM STD POWDER,SURF EXCEL DTS PWD CP 26 RS.275 24X500G,0.0015,662.12,-26.22,129.66,765.56,0,3,PFES26044043
3/6/2026,Wednesday,ALMAKKAH BAKERS,GT,Bakery,FABRIC CLEANING,SURF,FABRIC CLEANING,SURF EXCEL NM STD POWDER,SURF EXCEL CP 10% EXTRA RS.10 288X20G,0.00072,286.32,-18.52,56.53,324.32,0,36,PFES26044043
3/6/2026,Wednesday,ALMAKKAH BAKERS,GT,Bakery,FABRIC CLEANING,SURF,FABRIC CLEANING,SURF EXCEL NM STD POWDER CARE,SURF EXCEL NEW DTS PWD PKR 50 72X95G,0.00114,481.54,-21.57,94.28,554.25,0,12,PFES26044043
3/6/2026,Wednesday,ALMAKKAH BAKERS,GT,Bakery,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY SKIN CLEANSING BAR TOTAL,LIFEBUOY TOTAL STARCH DE 108X65G,0.000065,55.67,0,11.01,66.68,0,1,PFES26044043
3/6/2026,Wednesday,ALMAKKAH BAKERS,GT,Bakery,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY SKIN CLNG BAR CARE,LIFEBUOY CARE STARCH DE 108X65G,0.000065,55.67,0,11.01,66.68,0,1,PFES26044043
3/6/2026,Wednesday,ALMAKKAH BAKERS,GT,Bakery,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY SKIN CLNG BAR NATURE,LIFEBUOY NATURE STARCH DE 108X65G,0.000065,55.67,0,11.01,66.68,0,1,PFES26044043
7/6/2026,Sunday,ROHI SWEETS  And  BAKERS,GT,Bakery,FABRIC CLEANING,SUNLIGHT,FABRIC CLEANING,SUNLIGHT NM STD POWDER GREEN,SUNLIGHT GREEN PKR10 NEW 288X36G,0.000216,47.99,-0.24,9.44,57.19,0,6,PFES26044861
7/6/2026,Sunday,ROHI SWEETS  And  BAKERS,GT,Bakery,FABRIC CLEANING,SUNLIGHT,FABRIC CLEANING,SUNLIGHT NM STD POWDER PINK,SUNLIGHT PINK PKR10 NEW 288X36G,0.000216,47.99,-0.24,9.44,57.19,0,6,PFES26044861
7/6/2026,Sunday,ROHI SWEETS  And  BAKERS,GT,Bakery,FABRIC CLEANING,SURF,FABRIC CLEANING,SURF EXCEL NM STD POWDER,SURF EXCEL CP 10% EXTRA RS.10 288X20G,0.00024,95.44,-5.7,18.85,108.58,0,12,PFES26044861
7/6/2026,Sunday,ROHI SWEETS  And  BAKERS,GT,Bakery,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY SKIN CLEANSING BAR TOTAL,LIFEBUOY TOTAL STARCH DE P2 108X95G,0.000095,86.7,-5.87,17.27,98.1,0,1,PFES26044861
7/6/2026,Sunday,ROHI SWEETS  And  BAKERS,GT,Bakery,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY SKIN CLEANSING BAR TOTAL,LIFEBUOY TOTAL STARCH PI 72X125G,0.000125,102.46,-1.02,20.44,121.88,0,1,PFES26044861
7/6/2026,Sunday,ROHI SWEETS  And  BAKERS,GT,Bakery,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY SKIN CLNG BAR CARE,LIFEBUOY CARE STARCH PI 72X125G,0.000125,102.46,-1.02,20.44,121.88,0,1,PFES26044861
7/6/2026,Sunday,ROHI SWEETS  And  BAKERS,GT,Bakery,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY SKIN CLNG BAR CARE,LIFEBUOY CARE STARCH DE 108X65G,0.000065,55.67,-0.56,11.01,66.12,0,1,PFES26044861
7/6/2026,Sunday,ROHI SWEETS  And  BAKERS,GT,Bakery,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY SKIN CLNG BAR NATURE,LIFEBUOY NATURE STARCH DE 108X65G,0.000065,55.67,-0.56,11.01,66.12,0,1,PFES26044861
7/6/2026,Sunday,ROHI SWEETS  And  BAKERS,GT,Bakery,SKIN CLEANSING,LUX,SKIN CLEANSING,LUX PW BAR PURPLE LOTUS,LUX PURP BATH ST PI 108X100G,0.0001,103.39,-1.03,20.44,122.8,0,1,PFES26044861
7/6/2026,Sunday,ROHI SWEETS  And  BAKERS,GT,Bakery,SKIN CLEANSING,LUX,SKIN CLEANSING,LUX SKIN CLEANSING BAR FRESH SPLASH,LUX BLUE BATH ST PI 108X100G,0.0001,103.39,-1.03,20.44,122.8,0,1,PFES26044861
7/6/2026,Sunday,ROHI SWEETS  And  BAKERS,GT,Bakery,SKIN CLEANSING,LUX,SKIN CLEANSING,LUX SKIN CLEANSING BAR PINK,LUX PINK BATH ST PI 108X100G,0.0001,103.39,-1.03,20.44,122.8,0,1,PFES26044861
7/6/2026,Sunday,ROHI SWEETS  And  BAKERS,GT,Bakery,SKIN CLEANSING,LUX,SKIN CLEANSING,LUX SKIN CLEANSING BAR PINK,LUX PINK LXRY ST DE PI 72X125G,0.000125,127.25,-1.27,25.16,151.14,0,1,PFES26044861
7/6/2026,Sunday,ROHI SWEETS  And  BAKERS,GT,Bakery,SKIN CLEANSING,LUX,SKIN CLEANSING,LUX SKIN CLEANSING BAR WHITE,LUX WHITE BATH ST PI 108X100G,0.0001,103.39,-1.03,20.44,122.8,0,1,PFES26044861
7/6/2026,Sunday,ROHI SWEETS  And  BAKERS,GT,Bakery,SKIN CLEANSING,LUX,SKIN CLEANSING,LUX SKIN CLEANSING BAR WHITE,LUX WHITE LXRY ST DE PI 72X125G,0.000125,127.25,-1.27,25.16,151.14,0,1,PFES26044861
1/6/2026,Monday  ,USMAN G SWEET S  And  BAKER S,GT,Bakery,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY PW BAR LEMON FRESH,LIFEBUOY LEMON FRESH STARCH PI 72X125G,0.000125,102.46,-1.02,20.44,121.88,0,1,PFES26043446
1/6/2026,Monday  ,USMAN G SWEET S  And  BAKER S,GT,Bakery,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY SKIN CLEANSING BAR TOTAL,LIFEBUOY TOTAL STARCH PI 72X125G,0.000125,102.46,-1.02,20.44,121.88,0,1,PFES26043446
1/6/2026,Monday  ,USMAN G SWEET S  And  BAKER S,GT,Bakery,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY SKIN CLNG BAR CARE,LIFEBUOY CARE STARCH PI 72X125G,0.000125,102.46,-1.02,20.44,121.88,0,1,PFES26043446
1/6/2026,Monday  ,USMAN G SWEET S  And  BAKER S,GT,Bakery,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY SKIN CLNG BAR NATURE,LIFEBUOY NATURE STARCH PI 72X125G,0.00075,614.79,-6.15,122.62,731.26,0,6,PFES26043446
1/6/2026,Monday  ,USMAN G SWEET S  And  BAKER S,GT,Bakery,SKIN CLEANSING,LUX,SKIN CLEANSING,LUX PW BAR PURPLE LOTUS,LUX PURP LXRY ST DE 72X125G,0.00075,715.79,-7.16,141.52,850.15,0,6,PFES26043446
1/6/2026,Monday  ,USMAN G SWEET S  And  BAKER S,GT,Bakery,SKIN CLEANSING,LUX,SKIN CLEANSING,LUX SKIN CLEANSING BAR PINK,LUX PINK LXRY ST DE PI 72X125G,0.000125,127.25,-1.27,25.16,151.14,0,1,PFES26043446
1/6/2026,Monday  ,USMAN G SWEET S  And  BAKER S,GT,Bakery,SKIN CLEANSING,LUX,SKIN CLEANSING,LUX SKIN CLEANSING BAR TANG,LUX TANG LXRY ST DE 72X125G,0.000125,119.3,-1.19,23.59,141.69,0,1,PFES26043446
1/6/2026,Monday  ,USMAN G SWEET S  And  BAKER S,GT,Bakery,SKIN CLEANSING,LUX,SKIN CLEANSING,LUX SKIN CLEANSING BAR WHITE,LUX WHITE LXRY ST DE PI 72X125G,0.00225,"2,290.54",-22.91,452.86,"2,720.49",0,18,PFES26043446
7/6/2026,Sunday,Jalandhar Sweets  Bakers,GT,Bakery,FABRIC CLEANING,SUNLIGHT,FABRIC CLEANING,SUNLIGHT NM STD POWDER GREEN,SUNLIGHT GREEN PKR10 NEW 288X36G,0.000216,47.99,-0.24,9.44,57.19,0,6,PFES26044953
7/6/2026,Sunday,Jalandhar Sweets  Bakers,GT,Bakery,FABRIC CLEANING,SUNLIGHT,FABRIC CLEANING,SUNLIGHT NM STD POWDER PINK,SUNLIGHT PINK PKR10 NEW 288X36G,0.000216,47.99,-0.24,9.44,57.19,0,6,PFES26044953
7/6/2026,Sunday,Jalandhar Sweets  Bakers,GT,Bakery,FABRIC CLEANING,SUNLIGHT,FABRIC CLEANING,SUNLIGHT NM STD POWDER PINK,SUNLIGHT PWDR PINK PKR50 48X185G,0.00111,240.77,-1.2,47.19,286.76,0,6,PFES26044953
7/6/2026,Sunday,Jalandhar Sweets  Bakers,GT,Bakery,FABRIC CLEANING,SURF,FABRIC CLEANING,SURF EXCEL NM STD POWDER,SURF EXCEL CP 10% EXTRA RS.10 288X20G,0.00024,95.44,-5.7,18.85,108.58,0,12,PFES26044953
7/6/2026,Sunday,Jalandhar Sweets  Bakers,GT,Bakery,FABRIC CLEANING,SURF,FABRIC CLEANING,SURF EXCEL NM STD POWDER CARE,SURF EXCEL NEW DTS PWD PKR 50 72X95G,0.00057,240.77,-10.19,47.14,277.73,0,6,PFES26044953
7/6/2026,Sunday,Jalandhar Sweets  Bakers,GT,Bakery,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY SKIN CLEANSING BAR TOTAL,LIFEBUOY TOTAL STARCH DE P2 108X95G,0.000095,86.7,-5.87,17.27,98.1,0,1,PFES26044953
7/6/2026,Sunday,Jalandhar Sweets  Bakers,GT,Bakery,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY SKIN CLEANSING BAR TOTAL,LIFEBUOY TOTAL STARCH DE 108X65G,0.000065,55.67,-0.56,11.01,66.12,0,1,PFES26044953
7/6/2026,Sunday,Jalandhar Sweets  Bakers,GT,Bakery,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY SKIN CLNG BAR CARE,LIFEBUOY CARE STARCH DE P2 108X95G,0.000095,86.7,-5.87,17.27,98.1,0,1,PFES26044953
7/6/2026,Sunday,Jalandhar Sweets  Bakers,GT,Bakery,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY SKIN CLNG BAR CARE,LIFEBUOY CARE STARCH DE 108X65G,0.000065,55.67,-0.56,11.01,66.12,0,1,PFES26044953
7/6/2026,Sunday,Jalandhar Sweets  Bakers,GT,Bakery,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY SKIN CLNG BAR NATURE,LIFEBUOY NATURE STARCH DE P2 108X95G,0.000095,86.7,-5.87,17.27,98.1,0,1,PFES26044953
7/6/2026,Sunday,Jalandhar Sweets  Bakers,GT,Bakery,SKIN CLEANSING,LIFEBUOY,SKIN CLEANSING,LIFEBUOY SKIN CLNG BAR NATURE,LIFEBUOY NATURE STARCH DE 108X65G,0.000065,55.67,-0.56,11.01,66.12,0,1,PFES26044953
7/6/2026,Sunday,Jalandhar Sweets  Bakers,GT,Bakery,SKIN CLEANSING,LUX,SKIN CLEANSING,LUX PW BAR PURPLE LOTUS,LUX PURP BATH ST PI 108X100G,0.0001,103.39,-1.03,20.44,122.8,0,1,PFES26044953
7/6/2026,Sunday,Jalandhar Sweets  Bakers,GT,Bakery,SKIN CLEANSING,LUX,SKIN CLEANSING,LUX SKIN CLEANSING BAR FRESH SPLASH,LUX BLUE BATH ST PI 108X100G,0.0001,103.39,-1.03,20.44,122.8,0,1,PFES26044953
7/6/2026,Sunday,Jalandhar Sweets  Bakers,GT,Bakery,SKIN CLEANSING,LUX,SKIN CLEANSING,LUX SKIN CLEANSING BAR PINK,LUX PINK BATH ST PI 108X100G,0.0001,103.39,-1.03,20.44,122.8,0,1,PFES26044953
